,lat,lon,name,NumberOfProjects,text
741,52.4275836,13.533304062454901,Helmholtz-Zentrum Berlin für Materialien und Energie Wilhelm-Conrad-Röntgen Campus BESSY II,1.0,Institute: Helmholtz-Zentrum Berlin für Materialien und Energie Wilhelm-Conrad-Röntgen Campus BESSY II with 1 project(s)
742,52.4279289,13.539273300000001,Leibniz-Institut für Katalyse e.V an der Universität Rostock Außenstelle Berlin,1.0,Institute: Leibniz-Institut für Katalyse e.V an der Universität Rostock Außenstelle Berlin with 1 project(s)
743,52.42795875,13.202310680756199,Leibniz-Zentrum Moderner Orient,2.0,Institute: Leibniz-Zentrum Moderner Orient with 2 project(s)
744,52.4279933,13.5285439118777,Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR) Standort Berlin-Adlershof,3.0,Institute: Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR) Standort Berlin-Adlershof with 3 project(s)
745,52.4279933,13.5285439118777,Potsdam-Institut für Klimafolgenforschung (PIK),2.0,Institute: Potsdam-Institut für Klimafolgenforschung (PIK) with 2 project(s)
746,52.428447600000005,13.757303599999998,Leibniz-Institut für Raumbezogene Sozialforschung e.V. (IRS),3.0,Institute: Leibniz-Institut für Raumbezogene Sozialforschung e.V. (IRS) with 3 project(s)
747,52.428765399999996,13.534069800000001,Ferdinand-Braun-Institut Leibniz-Institut für Höchstfrequenztechnik,1.0,Institute: Ferdinand-Braun-Institut Leibniz-Institut für Höchstfrequenztechnik with 1 project(s)
748,52.429132900000006,13.531503899999999,Fraunhofer-Institut für Rechnerarchitektur und Softwaretechnik (FIRST),1.0,Institute: Fraunhofer-Institut für Rechnerarchitektur und Softwaretechnik (FIRST) with 1 project(s)
749,52.430486800000004,13.5235636,Leibniz-Institut für Analytische Wissenschaften -ISAS- e.V. Standort Berlin,1.0,Institute: Leibniz-Institut für Analytische Wissenschaften -ISAS- e.V. Standort Berlin with 1 project(s)
750,52.430925300000006,13.528031099999998,Max-Born-Institut für Nichtlineare Optik und Kurzzeitspektroskopie im Forschungsverbund Berlin e.V.,6.0,Institute: Max-Born-Institut für Nichtlineare Optik und Kurzzeitspektroskopie im Forschungsverbund Berlin e.V. with 6 project(s)
751,52.4327166,13.536734599999999,Bruker Nano GmbH,1.0,Institute: Bruker Nano GmbH with 1 project(s)
752,52.442984700000004,13.2876934426926,Bundesanstalt für Materialforschung und -prüfung (BAM),6.0,Institute: Bundesanstalt für Materialforschung und -prüfung (BAM) with 6 project(s)
753,52.4446554,13.272904540963301,Max-Planck-Institut für molekulare Genetik (MPIMG),11.0,Institute: Max-Planck-Institut für molekulare Genetik (MPIMG) with 11 project(s)
754,52.44540925,13.2770559504757,Max-Planck-Institut für Wissenschaftsgeschichte (MPIWG),8.0,Institute: Max-Planck-Institut für Wissenschaftsgeschichte (MPIWG) with 8 project(s)
755,52.447931499999996,13.2857452529264,Freie Universität Berlin,723.0,Institute: Freie Universität Berlin with 723 project(s)
756,52.44854225,13.277955133250801,"Freie Universität Berlin Center für Digitale Systeme (CeDiS) - E-Learning, E-Research, Multimedia",1.0,"Institute: Freie Universität Berlin Center für Digitale Systeme (CeDiS) - E-Learning, E-Research, Multimedia with 1 project(s)"
757,52.44856375,13.277227751974301,Berlin Graduate School for Transnational Studies Freie Universität Berlin,1.0,Institute: Berlin Graduate School for Transnational Studies Freie Universität Berlin with 1 project(s)
758,52.44878765,13.6475304649594,Leibniz-Institut für Gewässerökologie und Binnenfischerei (IGB) im Forschungsverband Berlin e.V.,3.0,Institute: Leibniz-Institut für Gewässerökologie und Binnenfischerei (IGB) im Forschungsverband Berlin e.V. with 3 project(s)
759,52.449431499999996,13.282698199999999,Fritz-Haber-Institut der Max-Planck-Gesellschaft (FHI),11.0,Institute: Fritz-Haber-Institut der Max-Planck-Gesellschaft (FHI) with 11 project(s)
760,52.449431499999996,13.282698199999999,Fritz-Haber-Institut der Max-Planck-Gesellschaft (FHI) Abteilung Anorganische Chemie,1.0,Institute: Fritz-Haber-Institut der Max-Planck-Gesellschaft (FHI) Abteilung Anorganische Chemie with 1 project(s)
761,52.4518372,13.2882826,Freie Universität Berlin Fachbereich Erziehungswissenschaft und Psychologie,1.0,Institute: Freie Universität Berlin Fachbereich Erziehungswissenschaft und Psychologie with 1 project(s)
762,52.453867599999995,13.291183148643501,Freie Universität Berlin Fachbereich Geschichts- und Kulturwissenschaften Seminar für Semitistik und Arabistik Fachrichtung Arabistik,1.0,Institute: Freie Universität Berlin Fachbereich Geschichts- und Kulturwissenschaften Seminar für Semitistik und Arabistik Fachrichtung Arabistik with 1 project(s)
763,52.4550419,13.292312599999999,Staatliche Museen zu Berlin Ethnologisches Museum,1.0,Institute: Staatliche Museen zu Berlin Ethnologisches Museum with 1 project(s)
764,52.45550600000001,13.5245935,Hochschule für Technik und Wirtschaft Berlin Fachbereich 5: Gestaltung und Kultur,1.0,Institute: Hochschule für Technik und Wirtschaft Berlin Fachbereich 5: Gestaltung und Kultur with 1 project(s)
765,52.45574085,13.2979886076,Konrad-Zuse-Zentrum für Informationstechnik Berlin (ZIB),12.0,Institute: Konrad-Zuse-Zentrum für Informationstechnik Berlin (ZIB) with 12 project(s)
766,52.45574085,13.2979886076,Konrad-Zuse-Zentrum für Informationstechnik Berlin (ZIB) Department Numerical Mathematics,1.0,Institute: Konrad-Zuse-Zentrum für Informationstechnik Berlin (ZIB) Department Numerical Mathematics with 1 project(s)
767,52.4570007,13.3025444467771,Freie Universität Berlin Institut für Biologie Arbeitsgruppe Ökologie der Pflanzen,1.0,Institute: Freie Universität Berlin Institut für Biologie Arbeitsgruppe Ökologie der Pflanzen with 1 project(s)
768,52.4571611,13.292017800000002,Freie Universität Berlin Bibliothek des John-F.-Kennedy-Instituts,3.0,Institute: Freie Universität Berlin Bibliothek des John-F.-Kennedy-Instituts with 3 project(s)
769,52.4578066,13.310985379054001,Freie Universität Berlin Institut für Meteorologie,1.0,Institute: Freie Universität Berlin Institut für Meteorologie with 1 project(s)
770,52.45824585,13.3048515761516,Freie Universität Berlin Botanischer Garten und Botanisches Museum (BGBM),2.0,Institute: Freie Universität Berlin Botanischer Garten und Botanisches Museum (BGBM) with 2 project(s)
771,52.45824585,13.3048515761516,Freie Universität Berlin Botanischer Garten und Botanisches Museum Bibliothek am BGBM,2.0,Institute: Freie Universität Berlin Botanischer Garten und Botanisches Museum Bibliothek am BGBM with 2 project(s)
772,52.459128500000006,13.3037916,Deutsches Archäologisches Institut (DAI),2.0,Institute: Deutsches Archäologisches Institut (DAI) with 2 project(s)
773,52.45940805,13.3065642714205,Freie Universität Berlin Institut für Biologie Bereich Zoologie und Humanbiologie,1.0,Institute: Freie Universität Berlin Institut für Biologie Bereich Zoologie und Humanbiologie with 1 project(s)
774,52.4605262,13.302579787715,Königin-Luise-Stiftung,1.0,Institute: Königin-Luise-Stiftung with 1 project(s)
775,52.462173899999996,13.292601300000001,Stiftung Preußischer Kulturbesitz Geheimes Staatsarchiv,1.0,Institute: Stiftung Preußischer Kulturbesitz Geheimes Staatsarchiv with 1 project(s)
776,52.463139299999995,13.2818259,Deutsches Archäologisches Institut Abteilung Eurasien,1.0,Institute: Deutsches Archäologisches Institut Abteilung Eurasien with 1 project(s)
777,52.468509499999996,13.303724800000003,Max-Planck-Institut für Bildungsforschung,3.0,Institute: Max-Planck-Institut für Bildungsforschung with 3 project(s)
778,52.473513100000005,13.3143475,Freie Universität Berlin Lateinamerika-Institut (LAI),1.0,Institute: Freie Universität Berlin Lateinamerika-Institut (LAI) with 1 project(s)
779,52.477873100000004,13.35573,Züblin Spezialtiefbau GmbH Niederlassung Nord,1.0,Institute: Züblin Spezialtiefbau GmbH Niederlassung Nord with 1 project(s)
780,52.48867815,10.544317806150199,Stadtarchiv Gifhorn,1.0,Institute: Stadtarchiv Gifhorn with 1 project(s)
781,52.491517099999996,13.2764962,Wissenschaftskolleg zu Berlin e.V. Institute for Advanced Study,2.0,Institute: Wissenschaftskolleg zu Berlin e.V. Institute for Advanced Study with 2 project(s)
782,52.498115799999994,13.3214539,Stiftung Wissenschaft und Politik (SWP) Deutsches Institut für Internationale Politik und Sicherheit,2.0,Institute: Stiftung Wissenschaft und Politik (SWP) Deutsches Institut für Internationale Politik und Sicherheit with 2 project(s)
783,52.4984655,13.3842541,Hector-Peterson-Schule,1.0,Institute: Hector-Peterson-Schule with 1 project(s)
784,52.50187965,13.396224995303301,Jüdisches Museum Berlin,1.0,Institute: Jüdisches Museum Berlin with 1 project(s)
785,52.503240000000005,13.4206717,Werkstatt Integration durch Bildung (WIB),1.0,Institute: Werkstatt Integration durch Bildung (WIB) with 1 project(s)
786,52.505137,13.4482077976674,Deutsches Institut für Internationale Pädagogische Forschung (DIPF) Außenstelle Berlin Bibliothek für Bildungsgeschichtliche Forschung,3.0,Institute: Deutsches Institut für Internationale Pädagogische Forschung (DIPF) Außenstelle Berlin Bibliothek für Bildungsgeschichtliche Forschung with 3 project(s)
787,52.5064177,13.3523897,Stiftung Preußischer Kulturbesitz,2.0,Institute: Stiftung Preußischer Kulturbesitz with 2 project(s)
788,52.5064177,13.3523897,Stiftung Preußischer Kulturbesitz EUBAM-Interministerielle Arbeitsgruppe,1.0,Institute: Stiftung Preußischer Kulturbesitz EUBAM-Interministerielle Arbeitsgruppe with 1 project(s)
789,52.5066682,13.3654092,Wissenschaftszentrum Berlin für Sozialforschung gGmbH (WZB),3.0,Institute: Wissenschaftszentrum Berlin für Sozialforschung gGmbH (WZB) with 3 project(s)
790,52.506809200000006,13.369701000000001,Stiftung Preußischer Kulturbesitz Ibero-Amerikanisches Institut,6.0,Institute: Stiftung Preußischer Kulturbesitz Ibero-Amerikanisches Institut with 6 project(s)
791,52.507370200000004,13.370841108625697,Stiftung Preußischer Kulturbesitz Staatsbibliothek zu Berlin,34.0,Institute: Stiftung Preußischer Kulturbesitz Staatsbibliothek zu Berlin with 34 project(s)
792,52.5075177,13.3901864,GIGA German Institute of Global and Area Studies Leibniz-Institut für Globale und Regionale Studien Berlin Büro,1.0,Institute: GIGA German Institute of Global and Area Studies Leibniz-Institut für Globale und Regionale Studien Berlin Büro with 1 project(s)
793,52.508174,13.366643400000001,Staatliche Museen zu Berlin Kunstbibliothek,5.0,Institute: Staatliche Museen zu Berlin Kunstbibliothek with 5 project(s)
794,52.50847420000001,13.3505318,Deutsche Gesellschaft für Auswärtige Politik e.V.,1.0,Institute: Deutsche Gesellschaft für Auswärtige Politik e.V. with 1 project(s)
795,52.508528000000005,13.3918042,Deutsches Zentrum für Hochschul- und Wissenschaftsforschung (DZHW GmbH) Abteilung 2 Forschungssystem und Wissenschaftsdynamik,1.0,Institute: Deutsches Zentrum für Hochschul- und Wissenschaftsforschung (DZHW GmbH) Abteilung 2 Forschungssystem und Wissenschaftsdynamik with 1 project(s)
796,52.5087804,13.3960965,Leibniz-Zentrum Allgemeine Sprachwissenschaft (ZAS),2.0,Institute: Leibniz-Zentrum Allgemeine Sprachwissenschaft (ZAS) with 2 project(s)
797,52.5091302,13.7118962,Charité Universitätsklinikum Campus Virchow-Klinikum Institut für Tropenmedizin und Internationale Gesundheit,1.0,Institute: Charité Universitätsklinikum Campus Virchow-Klinikum Institut für Tropenmedizin und Internationale Gesundheit with 1 project(s)
798,52.509812100000005,13.366783199999999,Stiftung Preußischer Kulturbesitz Staatliche Museen zu Berlin Kunstgewerbemuseum,1.0,Institute: Stiftung Preußischer Kulturbesitz Staatliche Museen zu Berlin Kunstgewerbemuseum with 1 project(s)
799,52.50993810000001,13.2547814686069,Georg-Kolbe-Museum,1.0,Institute: Georg-Kolbe-Museum with 1 project(s)
800,52.510912100000006,13.387042800000001,Deutsches Orient-Institut (DOI),1.0,Institute: Deutsches Orient-Institut (DOI) with 1 project(s)
801,52.51166170000001,13.332901500000002,Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR) Institut für Antriebstechnik Abteilung Triebwerksakustik,1.0,Institute: Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR) Institut für Antriebstechnik Abteilung Triebwerksakustik with 1 project(s)
802,52.5119593,13.385985999999999,Humboldt-Universität zu Berlin Philosophische Fakultät I Institut für Europäische Ethnologie,1.0,Institute: Humboldt-Universität zu Berlin Philosophische Fakultät I Institut für Europäische Ethnologie with 1 project(s)
803,52.5121417,13.326271400000001,Technische Universität Berlin,448.0,Institute: Technische Universität Berlin with 448 project(s)
804,52.5121746,13.3886082,Deutsches Institut für Wirtschaftsforschung (DIW),5.0,Institute: Deutsches Institut für Wirtschaftsforschung (DIW) with 5 project(s)
805,52.5126571,13.396034,Weierstraß-Institut für Angewandte Analysis und Stochastik (WIAS) Leibniz-Institut im Forschungsverbund Berlin e. V.,14.0,Institute: Weierstraß-Institut für Angewandte Analysis und Stochastik (WIAS) Leibniz-Institut im Forschungsverbund Berlin e. V. with 14 project(s)
806,52.512805500000006,13.389320399999999,Hertie School of Governance GmbH,1.0,Institute: Hertie School of Governance GmbH with 1 project(s)
807,52.5131218,13.3953715367522,Paul-Drude-Institut für Festkörperelektronik (PDI),3.0,Institute: Paul-Drude-Institut für Festkörperelektronik (PDI) with 3 project(s)
808,52.5136216,13.385685999999998,Berlin-Brandenburgische Akademie der Wissenschaften,5.0,Institute: Berlin-Brandenburgische Akademie der Wissenschaften with 5 project(s)
809,52.5136216,13.385685999999998,Berlin-Brandenburgische Akademie der Wissenschaften Zentrum Grundlagenforschung Alte Welt Turfanforschung,1.0,Institute: Berlin-Brandenburgische Akademie der Wissenschaften Zentrum Grundlagenforschung Alte Welt Turfanforschung with 1 project(s)
810,52.51375079999999,13.3234541,Technische Universität Berlin Institut für Architektur,1.0,Institute: Technische Universität Berlin Institut für Architektur with 1 project(s)
811,52.515169799999995,13.399053656662,Auswärtiges Amt,2.0,Institute: Auswärtiges Amt with 2 project(s)
812,52.5154125,13.3796180311586,Archiv der Akademie der Künste,2.0,Institute: Archiv der Akademie der Künste with 2 project(s)
813,52.51556360000001,13.4041356,Zentral- und Landesbibliothek Berlin Senatsbibliothek Berlin,2.0,Institute: Zentral- und Landesbibliothek Berlin Senatsbibliothek Berlin with 2 project(s)
814,52.515777,13.3203441,Physikalisch-Technische Bundesanstalt (PTB),7.0,Institute: Physikalisch-Technische Bundesanstalt (PTB) with 7 project(s)
815,52.51588285,14.112973799648,Leibniz-Zentrum für Agrarlandschaftsforschung (ZALF) e.V.,1.0,Institute: Leibniz-Zentrum für Agrarlandschaftsforschung (ZALF) e.V. with 1 project(s)
816,52.51588285,14.112973799648,Leibniz-Zentrum für Agrarlandschaftsforschung (ZALF) e.V. Institut für Landschaftsbiogeochemie,1.0,Institute: Leibniz-Zentrum für Agrarlandschaftsforschung (ZALF) e.V. Institut für Landschaftsbiogeochemie with 1 project(s)
817,52.516490299999994,13.325237,Fraunhofer-Institut für Nachrichtentechnik Heinrich-Hertz-Institut,1.0,Institute: Fraunhofer-Institut für Nachrichtentechnik Heinrich-Hertz-Institut with 1 project(s)
818,52.5165473,13.412237300000003,Landesdenkmalamt Berlin,1.0,Institute: Landesdenkmalamt Berlin with 1 project(s)
819,52.51693495,13.323050121849802,Universität der Künste Berlin (UdK),2.0,Institute: Universität der Künste Berlin (UdK) with 2 project(s)
820,52.51852389999999,13.3954981,Humboldt-Universität zu Berlin Hermann von Helmholtz-Zentrum für Kulturtechnik,1.0,Institute: Humboldt-Universität zu Berlin Hermann von Helmholtz-Zentrum für Kulturtechnik with 1 project(s)
821,52.5185804,13.392878175855401,Humboldt-Universität zu Berlin,448.0,Institute: Humboldt-Universität zu Berlin with 448 project(s)
822,52.5185804,13.392878175855401,Humboldt-Universität zu Berlin Institut für Archäologie,1.0,Institute: Humboldt-Universität zu Berlin Institut für Archäologie with 1 project(s)
823,52.519788399999996,13.3915524526143,Humboldt-Universität zu Berlin Institut für Sozialwissenschaften,1.0,Institute: Humboldt-Universität zu Berlin Institut für Sozialwissenschaften with 1 project(s)
824,52.5203586,13.3940729,"Humboldt-Universität zu Berlin Kultur-, Sozial- und Bildungswissenschaftliche Fakultät Institut für Kunst- und Bildgeschichte",1.0,"Institute: Humboldt-Universität zu Berlin Kultur-, Sozial- und Bildungswissenschaftliche Fakultät Institut für Kunst- und Bildgeschichte with 1 project(s)"
825,52.520886399999995,13.3923587,Staatliche Museen zu Berlin - Preußischer Kulturbesitz Antikensammlung,2.0,Institute: Staatliche Museen zu Berlin - Preußischer Kulturbesitz Antikensammlung with 2 project(s)
826,52.520886399999995,13.3923587,Staatliche Museen zu Berlin - Preußischer Kulturbesitz Museum für Islamische Kunst,1.0,Institute: Staatliche Museen zu Berlin - Preußischer Kulturbesitz Museum für Islamische Kunst with 1 project(s)
827,52.521963799999995,13.391629199999999,Humboldt-Universität zu Berlin Universitätsbibliothek,7.0,Institute: Humboldt-Universität zu Berlin Universitätsbibliothek with 7 project(s)
828,52.5224709,14.101749900000002,Senckenberg Deutsches Entomologisches Institut,1.0,Institute: Senckenberg Deutsches Entomologisches Institut with 1 project(s)
829,52.5224709,14.101749900000002,Universität Trier,99.0,Institute: Universität Trier with 99 project(s)
830,52.5238696,13.323566270638098,Fraunhofer-Institut für Produktionsanlagen und Konstruktionstechnik (IPK),3.0,Institute: Fraunhofer-Institut für Produktionsanlagen und Konstruktionstechnik (IPK) with 3 project(s)
831,52.5239024,13.4166533,"Senatsverwaltung für Bildung, Jugend und Wissenschaft",2.0,"Institute: Senatsverwaltung für Bildung, Jugend und Wissenschaft with 2 project(s)"
832,52.52595110000001,13.3141647,Fraunhofer-Institut für Offene Kommunikationssysteme (FOKUS),1.0,Institute: Fraunhofer-Institut für Offene Kommunikationssysteme (FOKUS) with 1 project(s)
833,52.526136,13.374518599999998,Charité - Universitätsmedizin Berlin,364.0,Institute: Charité - Universitätsmedizin Berlin with 364 project(s)
834,52.526136,13.374518599999998,Charité - Universitätsmedizin Berlin Campus Charité Mitte Medizinische Klinik mit Schwerpunkt Infektiologie und Pneumologie,1.0,Institute: Charité - Universitätsmedizin Berlin Campus Charité Mitte Medizinische Klinik mit Schwerpunkt Infektiologie und Pneumologie with 1 project(s)
835,52.526136,13.374518599999998,Charité - Universitätsmedizin Berlin Campus Charité Mitte Neurowissenschaftliches Forschungszentrum,1.0,Institute: Charité - Universitätsmedizin Berlin Campus Charité Mitte Neurowissenschaftliches Forschungszentrum with 1 project(s)
836,52.526136,13.374518599999998,Charité - Universitätsmedizin Berlin Charité Campus Mitte Centrum für Schlaganfall-Forschung Berlin,1.0,Institute: Charité - Universitätsmedizin Berlin Charité Campus Mitte Centrum für Schlaganfall-Forschung Berlin with 1 project(s)
837,52.526136,13.374518599999998,Charité - Universitätsmedizin Berlin Charité Campus Mitte Institut für Pathologie,1.0,Institute: Charité - Universitätsmedizin Berlin Charité Campus Mitte Institut für Pathologie with 1 project(s)
838,52.526136,13.374518599999998,Deutsches Rheuma-Forschungszentrum Berlin (DRFZ),12.0,Institute: Deutsches Rheuma-Forschungszentrum Berlin (DRFZ) with 12 project(s)
839,52.526136,13.374518599999998,Deutsches Zentrum für Neurodegenerative Erkrankungen (DZNE) in der Helmholtz-Gemeinschaft c/o Charité - Universitätsmedizin Berlin,1.0,Institute: Deutsches Zentrum für Neurodegenerative Erkrankungen (DZNE) in der Helmholtz-Gemeinschaft c/o Charité - Universitätsmedizin Berlin with 1 project(s)
840,52.526136,13.374518599999998,Max-Planck-Institut für Infektionsbiologie,8.0,Institute: Max-Planck-Institut für Infektionsbiologie with 8 project(s)
841,52.526318999999994,13.505194699999999,"Evangelisches Krankenhaus Königin Elisabeth Herzberge gGmbH (KEH) Abteilung für Psychiatrie, Psychotherapie und Psychosomatik",1.0,"Institute: Evangelisches Krankenhaus Königin Elisabeth Herzberge gGmbH (KEH) Abteilung für Psychiatrie, Psychotherapie und Psychosomatik with 1 project(s)"
842,52.526831200000004,13.3821642843999,Bernstein Center for Computational Neuroscience Berlin,1.0,Institute: Bernstein Center for Computational Neuroscience Berlin with 1 project(s)
843,52.526831200000004,13.3821642843999,Bundesverwaltungsgericht Leipzig,1.0,Institute: Bundesverwaltungsgericht Leipzig with 1 project(s)
844,52.526831200000004,13.3821642843999,Humboldt-Universität zu Berlin Institut für Biologie Arbeitsgruppe Molekulare Parasitologie,1.0,Institute: Humboldt-Universität zu Berlin Institut für Biologie Arbeitsgruppe Molekulare Parasitologie with 1 project(s)
845,52.53006529999999,13.3979283,Sing-Akademie zu Berlin e. V.,1.0,Institute: Sing-Akademie zu Berlin e. V. with 1 project(s)
846,52.5304903,13.3791152,Museum für Naturkunde Leibniz-Institut für Evolutions- und Biodiversitätsforschung (MfN),6.0,Institute: Museum für Naturkunde Leibniz-Institut für Evolutions- und Biodiversitätsforschung (MfN) with 6 project(s)
847,52.531211899999995,13.301489499999999,Bundesinstitut für Risikobewertung (BfR),1.0,Institute: Bundesinstitut für Risikobewertung (BfR) with 1 project(s)
848,52.53957245,13.346825945966401,Robert Koch-Institut (RKI),11.0,Institute: Robert Koch-Institut (RKI) with 11 project(s)
849,52.53957245,13.346825945966401,Robert Koch-Institut (RKI) Abteilung für Infektionskrankheiten Fachgebiet 16: Erreger von Pilz- und Parasiteninfektionen und Mykobakteriosen,1.0,Institute: Robert Koch-Institut (RKI) Abteilung für Infektionskrankheiten Fachgebiet 16: Erreger von Pilz- und Parasiteninfektionen und Mykobakteriosen with 1 project(s)
850,52.53957245,13.346825945966401,Robert Koch-Institut (RKI) Fachgebiet 17: Influenzaviren und weitere Viren des Respirationstraktes,1.0,Institute: Robert Koch-Institut (RKI) Fachgebiet 17: Influenzaviren und weitere Viren des Respirationstraktes with 1 project(s)
851,52.5405427,13.3686144,Bayer AG Pharmaceuticals,1.0,Institute: Bayer AG Pharmaceuticals with 1 project(s)
852,52.5422772,13.3473804,Charité - Universitätsmedizin Berlin Campus Virchow-Klinikum (CVK) Institut für Experimentelle Endokrinologie,1.0,Institute: Charité - Universitätsmedizin Berlin Campus Virchow-Klinikum (CVK) Institut für Experimentelle Endokrinologie with 1 project(s)
853,52.5422772,13.3473804,Charité - Universitätsmedizin Berlin Campus Virchow-Klinikum (CVK) Institut für Medizinische Immunologie,1.0,Institute: Charité - Universitätsmedizin Berlin Campus Virchow-Klinikum (CVK) Institut für Medizinische Immunologie with 1 project(s)
854,52.5422772,13.3473804,Deutsches Herzzentrum Berlin (DHZB),1.0,Institute: Deutsches Herzzentrum Berlin (DHZB) with 1 project(s)
855,52.5422772,13.3473804,"Deutsches Herzzentrum Berlin Klinik für Herz-, Thorax- und Gefäßchirurgie",1.0,"Institute: Deutsches Herzzentrum Berlin Klinik für Herz-, Thorax- und Gefäßchirurgie with 1 project(s)"
856,52.544746200000006,13.353195600000001,Beuth Hochschule für Technik Berlin,1.0,Institute: Beuth Hochschule für Technik Berlin with 1 project(s)
857,52.5495787,13.4577711,USUMA GmbH,1.0,Institute: USUMA GmbH with 1 project(s)
858,52.55926379999999,9.4884494,Friedrich-Loeffler-Institut Bundesforschungsinstitut für Tiergesundheit Institut für Nutztiergenetik,3.0,Institute: Friedrich-Loeffler-Institut Bundesforschungsinstitut für Tiergesundheit Institut für Nutztiergenetik with 3 project(s)
859,52.574879700000004,12.3449327,Schlote GmbH Rathenow,1.0,Institute: Schlote GmbH Rathenow with 1 project(s)
860,52.62443935,13.501880584969001,Leibniz-Institut für Molekulare Pharmakologie (FMP),16.0,Institute: Leibniz-Institut für Molekulare Pharmakologie (FMP) with 16 project(s)
861,52.62443935,13.501880584969001,Max-Delbrück-Centrum für Molekulare Medizin (MDC),35.0,Institute: Max-Delbrück-Centrum für Molekulare Medizin (MDC) with 35 project(s)
862,52.62443935,13.501880584969001,Max-Delbrück-Centrum für Molekulare Medizin (MDC) Forschungsprogramm Herz-Kreislauf- und Stoffwechselerkrankungen,1.0,Institute: Max-Delbrück-Centrum für Molekulare Medizin (MDC) Forschungsprogramm Herz-Kreislauf- und Stoffwechselerkrankungen with 1 project(s)
863,52.62443935,13.501880584969001,Universität Stuttgart,599.0,Institute: Universität Stuttgart with 599 project(s)
864,52.626661,13.507516800000001,Charité - Universitätsmedizin Berlin Charité Campus Buch Experimental and Clinical Research Center,1.0,Institute: Charité - Universitätsmedizin Berlin Charité Campus Buch Experimental and Clinical Research Center with 1 project(s)
865,52.67510565,13.268482999999998,Länderinstitut für Bienenkunde Hohen Neuendorf e.V.,2.0,Institute: Länderinstitut für Bienenkunde Hohen Neuendorf e.V. with 2 project(s)
866,52.8309779,13.811863699999998,Hochschule für nachhaltige Entwicklung Eberswalde,1.0,Institute: Hochschule für nachhaltige Entwicklung Eberswalde with 1 project(s)
867,53.07237395,8.793058350691691,Hochschule Bremen,1.0,Institute: Hochschule Bremen with 1 project(s)
868,53.07692660000001,8.81642194576643,Staatsarchiv Bremen,1.0,Institute: Staatsarchiv Bremen with 1 project(s)
869,53.0958471,11.4771675,FernUniversität in Hagen,1.0,Institute: FernUniversität in Hagen with 1 project(s)
870,53.1001433,8.858734599999998,Leibniz-Institut für Präventionsforschung und Epidemiologie - BIPS GmbH,1.0,Institute: Leibniz-Institut für Präventionsforschung und Epidemiologie - BIPS GmbH with 1 project(s)
871,53.1051738,8.8503647,Universität Bremen Staats- und Universitätsbibliothek Bremen,1.0,Institute: Universität Bremen Staats- und Universitätsbibliothek Bremen with 1 project(s)
872,53.1071083,8.8552438,Universität Bremen Fachbereich 04: Produktionstechnik- Maschinenbau und Verfahrenstechnik,1.0,Institute: Universität Bremen Fachbereich 04: Produktionstechnik- Maschinenbau und Verfahrenstechnik with 1 project(s)
873,53.10789835,8.84603964355734,Leibniz-Zentrum für Marine Tropenforschung (ZMT) GmbH,2.0,Institute: Leibniz-Zentrum für Marine Tropenforschung (ZMT) GmbH with 2 project(s)
874,53.10796455,8.855664592828369,Deutsches Forschungszentrum für Künstliche Intelligenz GmbH (DFKI) Cyber-Physical Systems (CPS),1.0,Institute: Deutsches Forschungszentrum für Künstliche Intelligenz GmbH (DFKI) Cyber-Physical Systems (CPS) with 1 project(s)
875,53.10796455,8.855664592828369,Universität Bremen,374.0,Institute: Universität Bremen with 374 project(s)
876,53.1080753,8.847454699999998,Aimpulse Intelligent Systems GmbH,1.0,Institute: Aimpulse Intelligent Systems GmbH with 1 project(s)
877,53.108797100000004,8.8535095,Forschungsstelle Osteuropa an der Universität Bremen,1.0,Institute: Forschungsstelle Osteuropa an der Universität Bremen with 1 project(s)
878,53.1089755,8.8574235,Leibniz-Institut für Werkstofforientierte Technologien IWT,2.0,Institute: Leibniz-Institut für Werkstofforientierte Technologien IWT with 2 project(s)
879,53.109607499999996,8.8475854,Max-Planck-Institut für Marine Mikrobiologie,4.0,Institute: Max-Planck-Institut für Marine Mikrobiologie with 4 project(s)
880,53.109607499999996,8.8475854,Max-Planck-Institut für Marine Mikrobiologie Abteilung Mikrobiologie,1.0,Institute: Max-Planck-Institut für Marine Mikrobiologie Abteilung Mikrobiologie with 1 project(s)
881,53.10971815,8.85540520538358,BIAS - Bremer Institut für Angewandte Strahltechnik GmbH,3.0,Institute: BIAS - Bremer Institut für Angewandte Strahltechnik GmbH with 3 project(s)
882,53.1097818,8.8581567,Universität Bremen Fachgebiet Strömungsmechanik Zentrum für angewandte Raumfahrttechnologie und Mikrogravitation (ZARM),3.0,Institute: Universität Bremen Fachgebiet Strömungsmechanik Zentrum für angewandte Raumfahrttechnologie und Mikrogravitation (ZARM) with 3 project(s)
883,53.1099647,8.85921805127123,Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR) Standort Bremen,1.0,Institute: Deutsches Zentrum für Luft- und Raumfahrt e.V. (DLR) Standort Bremen with 1 project(s)
